cct_type,cct_element,f_bus,t_bus,f_bus_x,f_bus_y,t_bus_x,t_bus_y,linestring,slijnem_b,slijnem_f,slijnem_b_p,slijnem_f_p,slijnem_b_m,slijnem_f_m,slijnem_b_r,slijnem_f_r
branch,xf_4245_to_4425_1_2winding_transformer,1695,1360,-3.826,-7.61,-3.838,-7.824,"LINESTRING(-3.826 -7.61, -3.838 -7.824)",30.15279644894091,23.509312107454832,30.137902101756858,2.9937328441954913,30.166280000519276,22.37557737238832,27.01753388340035,2.9937163822167343
branch,xf_3471_to_3472_6_2winding_transformer,558,321,-0.956,5.86,-0.978,5.954,"LINESTRING(-0.956 5.86, -0.978 5.954)",18.01374036265986,18.027710948039818,21.747572450325382,21.754728479119265,15.249226765870144,15.264677351535717,21.743079886821214,21.7659861518507
branch,xf_1326_to_1556_2_2winding_transformer,1745,129,1.158,-0.722,1.014,-0.832,"LINESTRING(1.158 -0.722, 1.014 -0.832)",10.348664811481502,10.353944973821807,12.464379120833632,12.466740077286678,8.773828026520887,8.779902617529856,12.462806957740757,12.470720597761852
branch,line_3192_to_3534_1_cp,835,1903,-1.952,6.51,-1.876,6.364,"LINESTRING(-1.952 6.51, -1.876 6.364)",9.337772812213712,9.39336216552759,14.274912239025305,15.919083131552869,7.864176153468091,7.9877519571397215,13.765191706805288,23.448495149490007
branch,xf_4254_4377_4432_1_3winding_transformer_br1,1967,151,-4.498,-7.462,-4.498,-7.462,"LINESTRING(-4.498 -7.462, -4.498 -7.462)",12.735939751425581,12.738014187056162,15.211827938680278,15.211330695027195,10.89375931070674,10.893787222011433,15.224473714017808,15.226303451270171
branch,xf_3402_to_3403_1_2winding_transformer,1220,1725,-0.13,6.332,-0.034,6.474,"LINESTRING(-0.13 6.332, -0.034 6.474)",28.445489088502327,28.472546380943232,33.50448078172191,34.04376268813807,23.235394597197143,23.3328933905096,35.678758697597765,25.470451507709456
branch,xf_4169_to_4404_5_2winding_transformer,360,257,-6.344,-3.52,-6.482,-3.552,"LINESTRING(-6.344 -3.52, -6.482 -3.552)",36.39984615587881,39.44521883373911,59.289051914662714,61.98812860782918,28.24941597991189,30.41484235658607,55.15524072149978,66.5527982362201
branch,xf_1158_to_1206_3_2winding_transformer,758,1393,2.272,-2.318,1.734,-2.658,"LINESTRING(2.272 -2.318, 1.734 -2.658)",5.9400559214311555,5.940788219476775,7.131494788506128,7.131450864733625,5.047317357211131,5.047764162541822,7.131445796785362,7.13151831732849
branch,line_2128_to_2146_1_cp,1413,614,0.68,-7.574,0.928,-7.672,"LINESTRING(0.68 -7.574, 0.928 -7.672)",7.002399430462498,9.940482414513834,11.83293347284304,11.342732183024157,4.986137644892585,4.140713020415487,11.93466150451634,11.767810160226212
branch,line_5049_to_5053_1_cp,1438,476,1.484,-11.462,1.622,-11.4,"LINESTRING(1.484 -13.462, 1.622 -13.4)",0.4296012330790275,0.3811918891814175,0.4435548188377362,0.39990418658488563,0.4140484023024596,0.36778458477199283,0.44130608474867744,0.3483737671945617
branch,xf_3106_to_3107_1_2winding_transformer,495,300,-2.042,10.704,-2.098,10.888,"LINESTRING(-2.042 10.704, -2.098 10.888)",0.0,1.6649907585001834e-14,0.0,0.0,0.0,2.4176228733973878e-17,0.0,0.0
branch,line_5097_to_5131_1_cp,1232,1162,2.71,-12.238,2.502,-12.208,"LINESTRING(2.71 -14.238, 2.502 -14.208)",24.908123362459396,22.935677489400828,28.918820502273878,27.484044765685685,22.037063068276534,19.847185038399026,45.92661247816082,27.67871988663145
branch,xf_4200_to_4383_2_2winding_transformer,530,1324,-5.05,-2.602,-5.156,-2.516,"LINESTRING(-5.05 -2.602, -5.156 -2.516)",36.71298922462313,35.33017611756826,40.46161945216237,30.59051205408261,33.03600101535141,32.74321176451775,42.37171291195768,24.359724755136185
branch,line_3054_to_3060_1_cp,1884,573,0.24,10.414,0.022,10.336,"LINESTRING(0.24 10.414, 0.022 10.336)",8.728916762072362,8.735797048529871,10.807567688113249,10.776800402702083,7.2765166280593725,7.2872847786259785,10.821428695838527,10.703914654487269
branch,xf_5129_to_5220_1_2winding_transformer,1070,1806,1.66,-11.324,1.254,-11.39,"LINESTRING(1.66 -13.324, 1.254 -13.39)",10.22970680227098,10.23581376048661,12.298183810991613,12.29923447348297,8.68279848314654,8.68708659212694,12.297874688777497,12.29965917756188
branch,line_3158_to_3612_1_cp,1840,389,0.614,7.126,0.842,7.15,"LINESTRING(0.614 7.126, 0.842 7.15)",0.7967013492242818,0.7965814516043428,0.9557545364488613,0.9556720760447693,0.6773458713598319,0.6772256194508456,0.9557545364483636,0.9555850999540741
branch,xf_4038_4035_4036_2_3winding_transformer_br1,1898,36,-5.288,-5.35,-5.442,-5.432,"LINESTRING(-5.288 -5.35, -5.442 -5.432)",31.039153713349098,25.636904604571654,30.728132644450923,22.69309458726903,30.21004790492285,25.733162651827286,26.731897138871926,11.25633089057437
branch,xf_1106_1167_1536_3_3winding_transformer_br3,627,1730,1.804,-4.492,1.688,-4.702,"LINESTRING(1.804 -4.492, 1.688 -4.702)",16.15718913163804,16.157195114135906,19.42024976149841,19.425775215215253,13.735896811502805,13.735895149941795,19.42857459106481,19.43049841084786
branch,xf_3342_to_3343_1_2winding_transformer,615,448,-2.276,6.008,-2.46,6.034,"LINESTRING(-2.276 6.008, -2.46 6.034)",23.597049155970662,23.59649381401506,23.901599339988465,23.90159629096631,23.392855071119577,22.79046390025839,23.901599339485486,23.90159596518055
branch,xf_1316_to_1555_1_2winding_transformer,472,689,2.718,-1.076,2.902,-0.916,"LINESTRING(2.718 -1.076, 2.902 -0.916)",7.993038833511028,7.995695799283338,9.613753541856925,9.615089945641008,6.783222393290064,6.786205607085735,9.613017377353184,9.617093064145656
branch,xf_3054_to_3055_1_2winding_transformer,1884,1373,0.24,10.414,0.362,10.596,"LINESTRING(0.24 10.414, 0.362 10.596)",0.7838964020046895,2.2022968204260134,2.1463176089117497,3.011490378942381,0.6549994802048,2.0204305175305626,3.059392540291848,3.0151311462865675
branch,line_3101_to_3634_2_cp,225,274,-2.876,8.622,-2.66,8.522,"LINESTRING(-2.876 8.622, -2.66 8.522)",7.3682153760945654,7.3682153760945654,8.841858451313477,8.841858451313477,6.262983069680379,6.262983069680379,8.841858451313477,8.841858451313477
branch,xf_3123_to_3125_2_2winding_transformer,935,1986,-2.544,4.796,-2.746,4.8,"LINESTRING(-2.544 4.796, -2.746 4.8)",15.719240258448497,15.708209219307163,18.946215089225447,18.939979908970265,13.323508489682773,13.31687492473346,18.942930656897204,18.93092464606108
branch,xf_3226_3227_3228_1_3winding_transformer_br3,153,1330,-2.224,6.932,-2.202,6.972,"LINESTRING(-2.224 6.932, -2.202 6.972)",21.55084146879856,19.07363646526538,21.982307544481984,17.892399967986194,21.189173217976034,16.360413885913054,21.951974445530322,16.380385738548128
branch,xf_3101_to_3103_3_2winding_transformer,225,1543,-2.876,8.622,-3.02,8.66,"LINESTRING(-2.876 8.622, -3.02 8.66)",16.184446305300956,16.183325558510976,17.823539421232656,17.00156358359209,13.808057202452522,13.807177834947035,26.785032109093095,19.735171862196964
branch,line_2120_to_2148_1_cp,1934,634,1.47,-5.53,1.91,-6.022,"LINESTRING(1.47 -5.53, 1.91 -6.022)",11.131626252913494,11.1212073778972,13.41291045656102,13.406715811318245,9.43677637668407,9.430156998081092,13.410590059099697,13.39823435322309
branch,xf_4344_to_4490_1_2winding_transformer,1846,233,-5.102,-4.306,-5.248,-4.322,"LINESTRING(-5.102 -4.306, -5.248 -4.322)",14.208561992259018,16.17724933529116,28.71427314469913,30.366779353483558,10.301529602204731,11.763320149318062,27.504073487276905,37.26219975578539
branch,line_1388_to_1541_2_cp,1812,472,2.228,-1.052,2.718,-1.076,"LINESTRING(2.228 -1.052, 2.718 -1.076)",9.699460408130937,9.69899943926599,11.637434646377793,11.637221887596656,8.246330707715725,8.246192253457465,11.637330995836239,11.637218209638966
branch,line_3142_to_3270_1_cp,886,1401,-2.144,13.746,-2.09,13.986,"LINESTRING(-2.144 13.746, -2.09 13.986)",55.25347603503724,56.94235490159172,58.313469537224485,60.87875341815594,54.750983231737635,54.989447551871976,58.96924540731635,59.87526175323424
branch,xf_4232_to_4409_1_2winding_transformer,334,1368,-4.948,-6.362,-5.086,-6.498,"LINESTRING(-4.948 -6.362, -5.086 -6.498)",0.0,0.0,0.0,0.0,0.0,1.2582876743686458e-19,0.0,0.0
branch,line_3102_to_3634_1_cp,1573,274,-2.892,8.59,-2.66,8.522,"LINESTRING(-2.892 8.59, -2.66 8.522)",14.234009049256176,14.495788867616238,14.025528974844107,54.41169319356527,10.869126192413804,9.662304317762773,15.445953732377715,54.969489938245296
branch,xf_3395_to_3396_1_2winding_transformer,812,1274,-1.938,7.312,-2.06,7.452,"LINESTRING(-1.938 7.312, -2.06 7.452)",4.562312305331404,4.560823292691534,5.4799075113501665,5.479907641674489,3.8730603873243417,3.873018107876237,5.479907510641347,5.479907641646584
branch,xf_2167_to_2272_6_2winding_transformer,424,1950,1.754,-8.158,1.8,-8.374,"LINESTRING(1.754 -8.158, 1.8 -8.374)",28.43910256552981,34.785329627080024,39.794246716634376,45.846174514495196,21.3681535582734,26.696932806110325,39.29012633427632,48.76564504663886
branch,line_2242_to_2261_1_cp,808,1377,2.796,-8.612,2.736,-8.62,"LINESTRING(2.796 -8.612, 2.736 -8.62)",29.346929371988413,26.944741411464857,31.580017480003715,26.147186063217415,30.092471782607475,26.77305222056951,31.118171347944486,22.21650455658785
branch,line_3357_to_3503_2_cp,1977,548,-0.548,6.284,-0.566,6.134,"LINESTRING(-0.548 6.284, -0.566 6.134)",7.321486413481772,3.2966971811609658,6.557393093524444,3.2262974276902217,7.932884562623252,3.7651208661799727,6.434386805708309,1.4190497803551476
branch,line_4192_to_4194_1_cp,266,1452,-4.258,-3.138,-4.084,-3.598,"LINESTRING(-4.258 -3.138, -4.084 -3.598)",7.767838791631483,7.774158412612407,11.80893312423642,9.342974657718681,6.924335285482104,6.936246441724457,9.963075167543918,13.90680501073197
branch,xf_1428_1501_1540_2_3winding_transformer_br1,998,214,0.312,-0.32,0.146,-0.312,"LINESTRING(0.312 -0.32, 0.146 -0.312)",6.7240386033260044,6.724159924258425,8.072473713725813,8.072390207667757,5.71364393448169,5.7138695642900785,8.072301414777803,8.073375698808213
branch,line_3018_to_3636_1_cp,1122,797,-1.516,8.166,-1.222,8.14,"LINESTRING(-1.516 8.166, -1.222 8.14)",2.0883797562266255,20.05213269536794,15.331236914250617,17.27244433066407,20.017155837482537,19.998886458727167,23.55974476168183,26.473150603195204
branch,xf_3470_to_3543_3_2winding_transformer,427,139,-1.782,7.124,-1.37,7.35,"LINESTRING(-1.782 7.124, -1.37 7.35)",9.103104815350989,9.10304444188653,9.07469617893485,9.085394798207671,9.138505298763219,9.138423972258492,9.074696178043814,9.346074525618182
branch,xf_4166_4356_4491_3_3winding_transformer_br2,489,964,-7.88,-3.526,-7.696,-3.528,"LINESTRING(-7.88 -3.526, -7.696 -3.528)",7.301621300246973,10.2407290867878,13.850662256508498,41.44870854179833,9.388273734122818,9.700960629069112,10.901596181253893,47.662855884828275
branch,xf_4287_to_4455_2_2winding_transformer,956,1264,-3.52,-5.702,-3.578,-5.872,"LINESTRING(-3.52 -5.702, -3.578 -5.872)",4.200819393764975,4.200506875410478,5.040474446026852,5.0404446224543396,3.571022002878187,3.5707667706355486,5.040456693711515,5.040513476814396
branch,xf_5095_to_5178_1_2winding_transformer,525,435,2.222,-12.196,2.136,-12.276,"LINESTRING(2.222 -14.196, 2.136 -14.276)",10.960093863562081,11.145883733138254,12.339819812141707,12.535910259200422,9.609482290379544,9.532303440603036,12.616223457357286,12.523301775464585
branch,xf_1310_to_1508_2_2winding_transformer,149,473,0.862,-1.682,0.746,-1.804,"LINESTRING(0.862 -1.682, 0.746 -1.804)",16.81783144516491,16.81784107801156,20.294002404331575,20.294001800269196,14.237801627475182,14.237810351388497,20.294002405361866,20.29400184728124
branch,xf_4184_to_4117_1_2winding_transformer,382,280,-4.274,-2.868,-4.288,-3.594,"LINESTRING(-4.274 -2.868, -4.288 -3.594)",15.934743593394671,15.934657907540647,19.122419031345522,19.122334614103828,13.54398786281576,13.54390121152091,19.12241903135091,19.122334614357186
branch,line_2251_to_2256_1_cp,422,37,1.846,-5.894,1.814,-5.906,"LINESTRING(1.846 -5.894, 1.814 -5.906)",4.491291157940903e-5,4.2918697849749305e-5,4.614011686318857e-5,4.727709113224961e-5,4.475349962413286e-5,4.278896052552415e-5,4.5594845153292474e-5,4.9510240157841685e-5
branch,xf_1090_to_1005_8_2winding_transformer,1632,332,1.428,1.014,1.324,1.092,"LINESTRING(1.428 1.014, 1.324 1.092)",5.828503858839519,5.371503729079817,9.969820252387196,10.370735141587902,4.926846333324262,4.68199083403555,7.509942011136869,12.131558842060036
branch,line_3167_to_3168_1_cp,188,1534,-1.346,11.042,-1.3,11.208,"LINESTRING(-1.346 11.042, -1.3 11.208)",54.327536407205535,40.75125717371691,58.234355013916215,39.09151830114387,51.46924788248158,40.51142077093354,89.58549516198919,41.74768907224437
branch,line_1226_to_1322_1_cp,196,307,3.752,3.554,3.556,3.474,"LINESTRING(3.752 3.554, 3.556 3.474)",0.7437522345781098,0.7437522345781098,0.8925026814937318,0.8925026814937318,0.6321893993913933,0.6321893993913933,0.8925026814937318,0.8925026814937318
branch,xf_1440_to_1575_2_2winding_transformer,170,1989,1.464,-0.9,2.088,-0.898,"LINESTRING(1.464 -0.9, 2.088 -0.898)",23.338039208104043,24.491788428260758,29.563668238221297,29.344385276973185,18.991245684510073,19.86598424311272,29.519993742565475,29.588232978204342
branch,xf_2148_to_2251_1_2winding_transformer,634,422,1.91,-6.022,1.846,-5.894,"LINESTRING(1.91 -6.022, 1.846 -5.894)",0.01762028421994934,0.017620196718313916,0.021144816857265544,0.021144766253165005,0.014977018635872684,0.014976962119961367,0.021144797270320828,0.021144697003096253
branch,line_3094_to_3225_2_cp,93,1655,-3.79,13.648,-4.026,13.804,"LINESTRING(-3.79 13.648, -4.026 13.804)",7.971457823546981,9.873705000835189,10.923074618570041,11.949241176527874,9.473219182061147,9.663417671356504,10.48004536930486,13.038236230387016
branch,line_1200_to_1333_1_cp,364,1040,1.056,-0.11,1.47,0.122,"LINESTRING(1.056 -0.11, 1.47 0.122)",23.919562941474773,23.9237190320994,28.793278259888776,28.803736930239438,20.30688122465987,20.31052695577428,28.794793184686533,28.817057440128075
branch,line_1105_to_1140_1_cp,751,1855,1.97,-1.14,1.656,-0.482,"LINESTRING(1.97 -1.14, 1.656 -0.482)",4.1573457866059815,3.5808968198998126,4.157347052435196,4.150916124828864,4.14689594037937,3.555748929545935,4.15734702274368,4.146872486831983
branch,xf_4157_to_4345_1_2winding_transformer,1569,1795,-7.002,-3.168,-7.15,-3.144,"LINESTRING(-7.002 -3.168, -7.15 -3.144)",24.52426848193518,16.215743308608616,24.51480905592297,24.507686698925212,24.529222315747273,13.789464571411889,24.51742794231247,24.51462559387206
branch,line_1215_to_1320_1_cp,1667,943,1.752,-0.87,2.01,-0.814,"LINESTRING(1.752 -0.87, 2.01 -0.814)",12.255076327499633,11.932219298909349,14.39640872556833,14.20498048862498,10.508585044915492,10.278178434578638,14.400349964322812,14.206688251626668
branch,line_5101_to_5103_1_cp,112,1813,1.43,-12.818,1.592,-12.706,"LINESTRING(1.43 -14.818, 1.592 -14.706)",2.7670172533685204,2.7654833406438604,2.767017263146999,6.606716733340666,2.767017239494551,2.765295420296187,2.767017241449949,0.00024094799708161712
branch,line_3568_to_3624_3_cp,636,1445,-0.67,7.028,-0.05,7.686,"LINESTRING(-0.67 7.028, -0.05 7.686)",13.503729478479823,0.29073098980252904,4.5350966564991015,14.617074275168282,13.475090039823485,1.641711360569818,13.524461607378763,7.109052253122757
branch,xf_5143_to_5053_2_2winding_transformer,5,476,2.016,-11.224,1.622,-11.4,"LINESTRING(2.016 -13.224, 1.622 -13.4)",15.003269633661995,15.00328037864389,17.969473902100056,17.96942862478596,12.80537813410572,12.805396010337548,17.96939950747381,17.96978870502085
branch,line_4313_to_4314_1_cp,1705,1567,-3.1,-6.226,-3.044,-6.462,"LINESTRING(-3.1 -6.226, -3.044 -6.462)",8.45085749613275,8.447836704085814,10.16839607292313,10.158486305471781,7.167793780972226,7.167889181554448,10.164818817581397,10.16413925709242
branch,line_1185_to_1468_1_cp,1186,705,0.476,1.054,0.236,1.282,"LINESTRING(0.476 1.054, 0.236 1.282)",4.879427418197261e-5,4.6627720909846724e-5,5.0127534159015315e-5,5.136276537932675e-5,4.862108592705618e-5,4.6486771760269646e-5,4.953514032910612e-5,5.378890267666313e-5
branch,line_1207_to_1473_1_cp,221,1523,2.654,3.11,2.918,3.314,"LINESTRING(2.654 3.11, 2.918 3.314)",2.2435719674546184,2.243571653214115,2.6889124533139883,2.688912455286459,1.9088450100905225,1.908844711068473,2.6889124532839563,2.6889124539189924
branch,xf_1494_to_1647_1_2winding_transformer,1059,1329,0.626,0.768,-0.34,0.968,"LINESTRING(0.626 0.768, -0.34 0.968)",9.368710985434276,9.368710985434276,11.242453182521132,11.242453182521132,7.963404337619136,7.963404337619136,11.242453182521132,11.242453182521132
branch,line_1401_to_1425_1_cp,1276,1738,0.622,0.468,1.048,-0.12,"LINESTRING(0.622 0.468, 1.048 -0.12)",37.73641326581691,38.301971493638085,37.22637122272368,37.4699578076811,38.10374004941768,39.26985877841284,37.22479627805183,37.516079788002834
branch,line_3187_to_3634_1_cp,142,274,-2.694,8.746,-2.66,8.522,"LINESTRING(-2.694 8.746, -2.66 8.522)",26.70917871365247,26.70917872884206,32.049590565975166,32.04958950578612,22.70349323260357,22.703493255808706,32.049588666163025,32.04959752783643
branch,xf_3432_to_3433_1_2winding_transformer,685,1478,-2.442,10.858,-2.574,11.004,"LINESTRING(-2.442 10.858, -2.574 11.004)",5.0100023233713005,5.010026479146964,6.934741701430709,7.674940078300191,3.5873548343369954,3.587356937182414,7.048872739682195,8.75817126468909
branch,line_5090_to_5112_1_cp,1463,103,1.796,-12.524,2.278,-12.698,"LINESTRING(1.796 -14.524, 2.278 -14.698)",12.898085427915673,12.916273684048676,15.512495968477372,15.51672587313524,10.944222988898034,10.955934477503924,15.514999331145546,15.507143550918673
branch,xf_3158_to_3527_1_2winding_transformer,1840,439,0.614,7.126,0.78,7.196,"LINESTRING(0.614 7.126, 0.78 7.196)",37.12763429473288,37.132946756034485,45.29885225182934,45.9226426908648,31.395480032674662,31.399063414461747,40.813752341998466,42.456271401258554
branch,xf_1120_to_1178_1_2winding_transformer,1427,1738,1.384,-0.386,1.048,-0.12,"LINESTRING(1.384 -0.386, 1.048 -0.12)",13.949825589842336,13.949825919433161,16.82453267253916,16.827738651700248,11.819679710766426,11.819679844686851,16.82539575589226,16.834159368226096
branch,xf_1472_to_1058_1_2winding_transformer,1620,255,2.29,-1.646,2.404,-1.78,"LINESTRING(2.29 -1.646, 2.404 -1.78)",0.2058454435981556,0.20584224638669138,0.24704282417616352,0.2470259756229081,0.17495735743401247,0.1749574345779848,0.2470376260718033,0.24702597562288037
branch,xf_3158_to_3438_1_2winding_transformer,1840,1381,0.614,7.126,0.742,7.278,"LINESTRING(0.614 7.126, 0.742 7.278)",9.40384084877522,9.4037790580271,11.460607064956475,11.461947096154349,7.908972217502579,7.908925835065163,11.46321744134971,11.449687465123828
branch,line_2214_to_2215_1_cp,1269,1509,0.482,-7.682,0.334,-7.812,"LINESTRING(0.482 -7.682, 0.334 -7.812)",43.08240115470808,42.950955560557816,52.93888410421147,52.36957417715581,36.0810907268503,36.078235590064416,52.73576327150039,52.59215042386502
branch,line_5050_to_5053_1_cp,646,476,1.53,-11.49,1.622,-11.4,"LINESTRING(1.53 -13.49, 1.622 -13.4)",17.155226866386876,17.156550926122023,20.71702408926923,20.715576923147953,14.513891104400201,14.528063328891944,20.71658250736262,20.71490705344637
branch,line_1097_to_1121_2_cp,668,374,1.578,-0.214,1.43,0.224,"LINESTRING(1.578 -0.214, 1.43 0.224)",12.585543894353298,12.58872809807805,10.862498305201722,2.6071510485949254,13.94927673413302,13.952108166483592,10.847060239814981,3.143780723148485
branch,xf_3069_to_3070_2_2winding_transformer,1751,912,-1.45,12.106,-1.392,12.318,"LINESTRING(-1.45 12.106, -1.392 12.318)",36.24609863425326,35.30335405795431,38.90563231292209,38.9054407815666,34.40506100375375,33.48306453537576,38.905632304862834,38.90561456797856
branch,line_3573_to_3640_3_cp,296,186,-0.628,8.776,-1.14,9.606,"LINESTRING(-0.628 8.776, -1.14 9.606)",26.9668953749805,20.867370045079277,26.92657611370412,2.6251342723820317,27.00340126577661,19.831788665869187,23.487066544749545,2.625108075217177
branch,xf_3393_to_3394_1_2winding_transformer,1506,1834,-1.336,8.146,-1.322,8.422,"LINESTRING(-1.336 8.146, -1.322 8.422)",9.295479495785353,9.330902199936927,11.134495915080226,10.860567713434083,7.549181883701314,7.569428007398617,11.225946046857077,10.572471537678657
branch,line_4102_to_4152_1_cp,560,1143,-1.858,-6.562,-1.824,-6.546,"LINESTRING(-1.858 -6.562, -1.824 -6.546)",0.43485079614903005,0.433714170552614,0.43485079818477834,0.39123747339984943,0.3982125706576173,0.40690810494693247,0.43485079479906663,0.3912881109786553
branch,xf_1392_to_1611_1_2winding_transformer,725,8,4.266,4.288,4.446,4.33,"LINESTRING(4.266 4.288, 4.446 4.33)",39.33132479325789,39.18913956453008,48.52290029358364,47.918583050903216,32.84539080589063,32.84218086983323,48.3077779012495,48.15679110805013
branch,xf_1331_to_1512_2_2winding_transformer,484,1746,4.0,4.22,4.17,4.258,"LINESTRING(4.0 4.22, 4.17 4.258)",0.213658879308844,0.22253862291606255,0.21754868200193647,0.22071981147882772,0.2061682717304063,0.2137492337362257,0.21896605887389192,0.22591999778602717
branch,xf_3358_3360_3361_1_3winding_transformer_br3,323,1091,-3.2,7.056,-3.186,7.092,"LINESTRING(-3.2 7.056, -3.186 7.092)",11.68075706446721,11.679107635585119,11.746873790229602,1.1633391131569308,11.629321310979917,11.628949467904485,11.751455034665934,11.433607995738084
branch,line_1166_to_1300_1_cp,1530,1066,2.146,-1.456,2.206,-1.61,"LINESTRING(2.146 -1.456, 2.206 -1.61)",10.66267699868212,10.013050878909512,12.373734000374515,11.302459332228153,8.978278274619798,8.94673767340539,12.540070116328769,11.272525464386854
branch,line_1190_to_1406_1_cp,779,1501,1.058,0.878,0.97,0.976,"LINESTRING(1.058 0.878, 0.97 0.976)",12.956925059039518,12.956842179844722,15.776625643613249,15.77599588374927,10.887982740164759,10.887924108447802,15.78024824956064,15.755991479077105
branch,line_2147_to_2184_1_cp,1797,1591,1.386,-7.236,1.08,-8.214,"LINESTRING(1.386 -7.236, 1.08 -8.214)",7.496396179172876,7.496390231874452,9.068504591985207,9.068756043416615,6.334408502327895,6.334406484023912,9.06893403360804,9.067023912580556
branch,xf_3158_to_3525_2_2winding_transformer,1840,1298,0.614,7.126,0.696,7.306,"LINESTRING(0.614 7.126, 0.696 7.306)",3.7645385369048783,3.7707848937590787,3.0400574254523516,2.6626537260049425,5.094653173754937,5.09564733090083,2.6651149520462702,2.3882072511567207
branch,xf_1099_1100_1533_9_3winding_transformer_br3,576,408,1.77,0.99,1.82,1.238,"LINESTRING(1.77 0.99, 1.82 1.238)",0.0,0.0,0.0,0.0,0.0,7.834795518521637e-20,0.0,0.0
branch,xf_3198_to_3200_2_2winding_transformer,1221,1831,-1.888,13.298,-1.818,13.398,"LINESTRING(-1.888 13.298, -1.818 13.398)",47.49903048998673,35.8622805775839,46.82284154666284,34.91971647199807,46.11448917057401,36.042814826952515,42.29240695331875,19.236468436696875
branch,xf_4399_to_4344_3_2winding_transformer,362,1846,-5.24,-4.366,-5.102,-4.306,"LINESTRING(-5.24 -4.366, -5.102 -4.306)",15.596352491796752,9.84963677905863,17.628963873040483,35.37752542134841,8.634521062410679,4.57770217432074,17.199250412836122,39.18887570248504
branch,line_4194_to_4204_1_cp,1452,1503,-4.084,-3.598,-3.888,-3.334,"LINESTRING(-4.084 -3.598, -3.888 -3.334)",16.522602983522,16.520874645453258,19.874532016010104,19.872916770443624,14.028907950273123,14.027315237960389,19.875982999422018,19.866930942580407
